Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,Iraq,2020-03-16T02:13:15,124,10,03/21/2020,33.2232,43.6793
,Kuwait,2020-03-16T14:38:45,123,0,03/21/2020,29.3117,47.4818
Georgia,US,2020-03-16T16:53:06,121,1,03/21/2020,33.0406,-83.6431
,India,2020-03-16T14:38:45,119,2,03/21/2020,20.5937,78.9629
,Saudi Arabia,2020-03-16T01:13:12,118,0,03/21/2020,23.8859,45.0792
,San Marino,2020-03-16T01:33:03,109,7,03/21/2020,43.9424,12.4578
Illinois,US,2020-03-16T22:13:21,105,0,03/21/2020,40.3495,-88.9861
British Columbia,Canada,2020-03-16T19:13:13,103,4,03/21/2020,53.7267,-127.6476
,Lebanon,2020-03-16T00:22:11,99,3,03/21/2020,33.8547,35.8623
,United Arab Emirates,2020-03-16T00:22:11,98,0,03/21/2020,23.4241,53.8478
Jilin,China,2020-03-16T00:22:10,93,1,03/21/2020,43.6661,126.1923
,Russia,2020-03-16T14:38:45,90,0,03/21/2020,61.5240,105.3188
,Peru,2020-03-16T14:38:45,86,0,03/21/2020,-9.1900,-75.0152
Texas,US,2020-03-16T23:53:03,85,0,03/21/2020,31.0545,-97.5635
,Luxembourg,2020-03-16T01:53:03,77,1,03/21/2020,49.8153,6.1296
Pennsylvania,US,2020-03-16T20:13:20,77,0,03/21/2020,40.5908,-77.2098
Xinjiang,China,2020-03-11T02:18:14,76,3,03/21/2020,41.1129,85.2401
Inner Mongolia,China,2020-03-16T14:38:45,75,1,03/21/2020,44.0935,113.9448
Ningxia,China,2020-03-16T14:38:45,75,0,03/21/2020,37.2692,106.1655
Victoria,Australia,2020-03-16T14:38:45,71,0,03/21/2020,-37.8136,144.9631
Queensland,Australia,2020-03-16T14:38:46,68,0,03/21/2020,-28.0167,153.4000
,Taiwan*,2020-03-16T14:38:45,67,1,03/21/2020,23.7000,121.0000
,Slovakia,2020-03-16T14:38:45,63,0,03/21/2020,48.6690,19.6990
,South Africa,2020-03-16T14:38:45,62,0,03/21/2020,-30.5595,22.9375
,Vietnam,2020-03-16T14:53:04,61,0,03/21/2020,14.0583,108.2772
,Croatia,2020-03-16T14:38:45,57,0,03/21/2020,45.1000,15.2000
,Argentina,2020-03-16T14:38:45,56,2,03/21/2020,-38.4161,-63.6167
Alberta,Canada,2020-03-16T02:33:09,56,0,03/21/2020,53.9333,-116.5765
,Panama,2020-03-16T14:38:45,55,1,03/21/2020,8.5380,-80.7821
,Serbia,2020-03-16T14:38:45,55,0,03/21/2020,44.0165,21.0059
,Algeria,2020-03-16T14:38:45,54,4,03/21/2020,28.0339,1.6596
,Brunei,2020-03-16T14:38:45,54,0,03/21/2020,4.5353,114.7277
,Colombia,2020-03-16T14:38:45,54,0,03/21/2020,4.5709,-74.2973
Minnesota,US,2020-03-16T16:53:06,54,0,03/21/2020,45.6945,-93.9002
,Mexico,2020-03-16T14:38:45,53,0,03/21/2020,23.6345,-102.5528
Michigan,US,2020-03-16T14:38:46,53,0,03/21/2020,43.3266,-84.5361
,Armenia,2020-03-16T21:13:17,52,0,03/21/2020,40.0691,45.0382
,Bulgaria,2020-03-16T14:38:45,52,2,03/21/2020,42.7339,25.4858
Tennessee,US,2020-03-16T22:13:21,52,0,03/21/2020,35.7478,-86.6923
,Albania,2020-03-16T14:38:45,51,1,03/21/2020,41.1533,20.1683
Quebec,Canada,2020-03-16T20:13:20,50,0,03/21/2020,52.9399,-73.5491
Ohio,US,2020-03-16T20:13:21,50,0,03/21/2020,40.3888,-82.7649
Virginia,US,2020-03-16T22:13:21,49,1,03/21/2020,37.7693,-78.1700
Diamond Princess,US,2020-03-16T16:53:06,47,0,03/21/2020,35.4437,139.6380
Wisconsin,US,2020-03-16T20:13:20,47,0,03/21/2020,44.2685,-89.6165
Nevada,US,2020-03-16T20:13:20,45,1,03/21/2020,38.3135,-117.0554
Maryland,US,2020-03-16T20:13:20,41,0,03/21/2020,39.0639,-76.8021
,Hungary,2020-03-16T14:38:45,39,1,03/21/2020,47.1625,19.5033
Oregon,US,2020-03-16T02:33:09,39,1,03/21/2020,44.5720,-122.0709
Utah,US,2020-03-16T22:33:03,39,0,03/21/2020,40.1500,-111.8624
North Carolina,US,2020-03-16T23:53:03,38,0,03/21/2020,35.6301,-79.8064
,Ecuador,2020-03-16T02:33:08,37,2,03/21/2020,-1.8312,-78.1834
,Belarus,2020-03-16T14:38:45,36,0,03/21/2020,53.7098,27.9534
,Costa Rica,2020-03-16T02:33:08,35,0,03/21/2020,9.7489,-83.7534
,Latvia,2020-03-16T14:38:45,34,0,03/21/2020,56.8796,24.6032
,Cyprus,2020-03-16T02:33:08,33,0,03/21/2020,35.1264,33.4299
,Georgia,2020-03-16T02:13:16,33,0,03/21/2020,42.3154,43.3569
South Carolina,US,2020-03-16T22:33:03,33,1,03/21/2020,33.8569,-80.9450
,Malta,2020-03-16T15:33:03,30,0,03/21/2020,35.9375,14.3754
Connecticut,US,2020-03-16T20:13:20,30,0,03/21/2020,41.5978,-72.7554
South Australia,Australia,2020-03-16T14:38:46,29,0,03/21/2020,-34.9285,138.6007
,Morocco,2020-03-16T14:38:45,29,1,03/21/2020,31.7917,-7.0926
Alabama,US,2020-03-16T22:33:03,29,0,03/21/2020,32.3182,-86.9023
Western Australia,Australia,2020-03-16T14:38:46,28,1,03/21/2020,-31.9505,115.8605
,Sri Lanka,2020-03-16T15:53:45,28,0,03/21/2020,7.8731,80.7718
,Bosnia and Herzegovina,2020-03-16T21:13:17,25,0,03/21/2020,43.9159,17.6791
Indiana,US,2020-03-16T22:33:03,25,1,03/21/2020,39.8494,-86.2583
,Senegal,2020-03-16T01:13:13,24,0,03/21/2020,14.4974,-14.4524
,Moldova,2020-03-16T00:22:11,23,0,03/21/2020,47.4116,28.3699
Iowa,US,2020-03-16T23:53:03,23,0,03/21/2020,42.0115,-93.2105
,Oman,2020-03-16T00:22:11,22,0,03/21/2020,21.4735,55.9754
Arkansas,US,2020-03-16T17:13:23,22,0,03/21/2020,34.9697,-92.3731
District of Columbia,US,2020-03-16T23:53:03,22,0,03/21/2020,38.8974,-77.0268
,Afghanistan,2020-03-16T14:38:45,21,0,03/21/2020,33.9391,67.7100
Kentucky,US,2020-03-16T18:33:03,21,1,03/21/2020,37.6681,-84.6701
Rhode Island,US,2020-03-16T18:14:12,21,0,03/21/2020,41.6809,-71.5118
,Tunisia,2020-03-16T01:13:13,20,0,03/21/2020,33.8869,9.5375
Grand Princess,US,2020-03-16T17:13:23,20,0,03/21/2020,37.6489,-122.6655
Qinghai,China,2020-03-11T02:18:14,18,0,03/21/2020,35.7452,95.9956
Faroe Islands,Denmark,2020-03-16T14:38:45,18,0,03/21/2020,61.8926,-6.9118
,North Macedonia,2020-03-16T14:38:45,18,0,03/21/2020,41.6086,21.7453
,Turkey,2020-03-16T01:13:13,18,0,03/21/2020,38.9637,35.2433
Arizona,US,2020-03-16T17:13:23,18,0,03/21/2020,33.7298,-111.4312
Nebraska,US,2020-03-16T17:13:23,18,0,03/21/2020,41.1254,-98.2681
,Jordan,2020-03-16T15:13:35,17,0,03/21/2020,30.5852,36.2384
,Lithuania,2020-03-16T14:38:45,17,0,03/21/2020,55.1694,23.8813
Maine,US,2020-03-16T18:14:12,17,0,03/21/2020,44.6939,-69.3819
New Hampshire,US,2020-03-16T22:33:03,17,0,03/21/2020,43.4525,-71.5639
New Mexico,US,2020-03-16T02:53:12,17,0,03/21/2020,34.8405,-106.2485
,Venezuela,2020-03-16T00:53:03,17,0,03/21/2020,6.4238,-66.5897
,Azerbaijan,2020-03-16T14:38:45,15,1,03/21/2020,40.1431,47.5769
,Burkina Faso,2020-03-16T14:38:45,15,0,03/21/2020,12.2383,-1.5616
,Martinique,2020-03-16T14:38:45,15,1,03/21/2020,14.6415,-61.0242
,Maldives,2020-03-15T18:20:18,13,0,03/21/2020,3.2028,73.2207
Mississippi,US,2020-03-16T22:33:03,13,0,03/21/2020,32.7416,-89.6787
Vermont,US,2020-03-16T17:13:23,12,0,03/21/2020,44.0459,-72.7107
,Bolivia,2020-03-16T14:38:45,11,0,03/21/2020,-16.2902,-63.5887
Macau,China,2020-03-16T00:22:10,11,0,03/21/2020,22.1667,113.5500
,Dominican Republic,2020-03-14T20:53:02,11,0,03/21/2020,18.7357,-70.1627
,French Guiana,2020-03-16T14:38:46,11,0,03/21/2020,3.9339,-53.1258
Kansas,US,2020-03-16T17:13:23,11,1,03/21/2020,38.5266,-96.7265
,Jamaica,2020-03-16T01:53:03,10,0,03/21/2020,18.1096,-77.2975
,Kazakhstan,2020-03-16T14:38:45,10,0,03/21/2020,48.0196,66.9237
Oklahoma,US,2020-03-16T18:14:12,10,0,03/21/2020,35.5653,-96.9289
South Dakota,US,2020-03-16T20:13:20,10,1,03/21/2020,44.2998,-99.4388
,Reunion,2020-03-16T14:38:45,9,0,03/21/2020,-21.1151,55.5364
,Bangladesh,2020-03-16T14:38:45,8,0,03/21/2020,23.6850,90.3563
,New Zealand,2020-03-15T18:20:18,8,0,03/21/2020,-40.9006,174.8860
,Paraguay,2020-03-16T14:38:45,8,0,03/21/2020,-23.4425,-58.4438
Delaware,US,2020-03-16T20:13:20,8,0,03/21/2020,39.3185,-75.5071
,Uruguay,2020-03-16T14:38:45,8,0,03/21/2020,-32.5228,-55.7658
Tasmania,Australia,2020-03-16T14:38:46,7,0,03/21/2020,-41.4545,145.9707
,Cambodia,2020-03-14T12:53:07,7,0,03/21/2020,12.5657,104.9910
Manitoba,Canada,2020-03-16T02:53:12,7,0,03/21/2020,53.7609,-98.8139
Saskatchewan,Canada,2020-03-16T20:13:20,7,0,03/21/2020,52.9399,-106.4509
,Monaco,2020-03-16T14:38:45,7,0,03/21/2020,43.7384,7.4246
Hawaii,US,2020-03-16T02:53:12,7,0,03/21/2020,21.0943,-157.4983
Montana,US,2020-03-15T18:20:19,7,0,03/21/2020,46.9219,-110.4544
,Ukraine,2020-03-16T21:13:17,7,1,03/21/2020,48.3794,31.1656
New Brunswick,Canada,2020-03-16T02:53:12,6,0,03/21/2020,46.5653,-66.4619
,Ghana,2020-03-15T18:20:18,6,0,03/21/2020,7.9465,-1.0232
,Guadeloupe,2020-03-16T14:38:45,6,0,03/21/2020,16.2650,-61.5510
,Honduras,2020-03-16T14:38:45,6,0,03/21/2020,15.2000,-86.2419
Missouri,US,2020-03-16T17:13:23,6,0,03/21/2020,38.4561,-92.2884
Channel Islands,United Kingdom,2020-03-16T14:38:45,6,0,03/21/2020,49.3723,-2.3644
,Uzbekistan,2020-03-16T14:38:45,6,0,03/21/2020,41.3775,64.5853
Nova Scotia,Canada,2020-03-16T17:53:03,5,0,03/21/2020,44.6820,-63.7443
,Ethiopia,2020-03-16T14:38:45,5,0,03/21/2020,9.1450,40.4897
French Guiana,France,2020-03-16T14:38:45,5,0,03/21/2020,4.0000,-53.0000
,Rwanda,2020-03-16T01:33:03,5,0,03/21/2020,-1.9403,29.8739
Idaho,US,2020-03-15T18:20:19,5,0,03/21/2020,44.2405,-114.4788
Puerto Rico,US,2020-03-16T00:22:11,5,0,03/21/2020,18.2208,-66.5901
,Cameroon,2020-03-16T02:33:08,4,0,03/21/2020,3.8480,11.5021
,Cuba,2020-03-13T23:53:02,4,0,03/21/2020,21.5218,-77.7812
,Guyana,2020-03-15T18:20:19,4,1,03/21/2020,4.8604,-58.9302
,Liechtenstein,2020-03-14T20:53:02,4,0,03/21/2020,47.1660,9.5554
,Trinidad and Tobago,2020-03-16T14:38:45,4,0,03/21/2020,10.6918,-61.2225
French Polynesia,France,2020-03-15T18:20:19,3,0,03/21/2020,-17.6797,-149.4068
Guadeloupe,France,2020-03-16T14:38:45,3,0,03/21/2020,16.2500,-61.5833
Saint Barthelemy,France,2020-03-16T14:38:45,3,0,03/21/2020,17.9000,-62.8333
,Guam,2020-03-16T02:13:16,3,0,03/21/2020,13.4443,144.7937
,Kenya,2020-03-16T00:22:11,3,0,03/21/2020,-0.0236,37.9062
,Puerto Rico,2020-03-16T14:38:45,3,0,03/21/2020,18.2000,-66.5000
,Seychelles,2020-03-16T01:13:13,3,0,03/21/2020,-4.6796,55.4920
Guam,US,2020-03-15T18:20:19,3,0,03/21/2020,13.4443,144.7937
Wyoming,US,2020-03-15T02:53:03,3,0,03/21/2020,42.7560,-107.3025
,Andorra,2020-03-16T02:33:08,2,0,03/21/2020,42.5063,1.5218
,Aruba,2020-03-13T23:53:03,2,0,03/21/2020,12.5211,-69.9683
Australian Capital Territory,Australia,2020-03-16T14:38:46,2,0,03/21/2020,-35.4735,149.0124
Grand Princess,Canada,2020-03-16T00:22:11,2,0,03/21/2020,37.6489,-122.6655
,Congo (Kinshasa),2020-03-13T22:22:02,2,0,03/21/2020,-4.0383,21.7587
St Martin,France,2020-03-14T16:33:03,2,0,03/21/2020,18.0708,-63.0501
,Guatemala,2020-03-16T14:38:45,2,1,03/21/2020,15.7835,-90.2308
,Jersey,2020-03-14T16:33:03,2,0,03/21/2020,49.1900,-2.1100
,Kosovo,2020-03-15T18:20:19,2,0,03/21/2020,42.6026,20.9030
,Namibia,2020-03-14T16:33:03,2,0,03/21/2020,-22.9576,18.4904
,Nigeria,2020-03-13T22:22:02,2,0,03/21/2020,9.0820,8.6753
,Saint Lucia,2020-03-16T00:22:11,2,0,03/21/2020,13.9094,-60.9789
,Antigua and Barbuda,2020-03-15T18:20:19,1,0,03/21/2020,17.0608,-61.7964
Northern Territory,Australia,2020-03-14T01:53:03,1,0,03/21/2020,-12.4634,130.8456
,Benin,2020-03-16T14:38:46,1,0,03/21/2020,9.3077,2.3158
,Bhutan,2020-03-13T22:22:02,1,0,03/21/2020,27.5142,90.4336
Newfoundland and Labrador,Canada,2020-03-15T02:13:21,1,0,03/21/2020,53.1355,-57.6604
Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,03/21/2020,46.5107,-63.4168
,Central African Republic,2020-03-16T03:33:03,1,0,03/21/2020,6.6111,20.9394
Tibet,China,2020-03-11T02:18:14,1,0,03/21/2020,31.6927,88.0924
,Congo (Brazzaville),2020-03-16T14:38:45,1,0,03/21/2020,-0.2280,15.8277
,Cote d'Ivoire,2020-03-13T22:22:02,1,0,03/21/2020,7.5400,-5.5471
,Equatorial Guinea,2020-03-15T06:41:54,1,0,03/21/2020,1.5000,10.0000
,Eswatini,2020-03-15T06:41:54,1,0,03/21/2020,-26.5225,31.4659
Mayotte,France,2020-03-16T14:38:45,1,0,03/21/2020,-12.8431,45.1383
,Gabon,2020-03-14T13:33:04,1,0,03/21/2020,-0.8037,11.6094
,Greenland,2020-03-16T16:53:06,1,0,03/21/2020,71.7069,-42.6043
,Guernsey,2020-03-13T22:22:03,1,0,03/21/2020,49.4500,-2.5800
,Guinea,2020-03-15T06:41:54,1,0,03/21/2020,9.9456,-9.6966
,Holy See,2020-03-13T22:22:02,1,0,03/21/2020,41.9029,12.4534
,Liberia,2020-03-16T14:38:46,1,0,03/21/2020,6.4281,-9.4295
,Mauritania,2020-03-15T18:20:19,1,0,03/21/2020,21.0079,-10.9408
,Mayotte,2020-03-16T14:38:45,1,0,03/21/2020,-12.8275,45.1662
,Mongolia,2020-03-13T22:22:02,1,0,03/21/2020,46.8625,103.8467
,Nepal,2020-03-13T22:22:03,1,0,03/21/2020,28.3949,84.1240
Curacao,Netherlands,2020-03-16T00:22:11,1,0,03/21/2020,12.1696,-68.9900
,Republic of the Congo,2020-03-16T03:33:03,1,0,03/21/2020,-1.4400,15.5560
,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,03/21/2020,12.9843,-61.2872
,Somalia,2020-03-16T14:38:46,1,0,03/21/2020,5.1521,46.1996
,Sudan,2020-03-14T01:13:32,1,1,03/21/2020,12.8628,30.2176
,Suriname,2020-03-14T16:33:03,1,0,03/21/2020,3.9193,-56.0278
,Tanzania,2020-03-16T14:38:45,1,0,03/21/2020,-6.3690,34.8888
,The Bahamas,2020-03-16T03:33:03,1,0,03/21/2020,24.2500,-76.0000
,Togo,2020-03-13T22:22:02,1,0,03/21/2020,8.6195,0.8248
Alaska,US,2020-03-13T14:53:03,1,0,03/21/2020,61.3707,-152.4044
North Dakota,US,2020-03-12T09:33:03,1,0,03/21/2020,47.5289,-99.7840
Virgin Islands,US,2020-03-16T00:22:11,1,0,03/21/2020,18.3358,-64.8963
Cayman Islands,United Kingdom,2020-03-16T14:53:04,1,1,03/21/2020,19.3133,-81.2546
Gibraltar,United Kingdom,2020-03-14T16:33:03,1,0,03/21/2020,36.1408,-5.3536
From Diamond Princess,Australia,2020-03-14T02:33:04,0,0,03/21/2020,35.4437,139.6380
West Virginia,US,2020-03-10T02:33:04,0,0,03/21/2020,38.4912,-80.9545
,occupied Palestinian territory,2020-03-11T20:53:02,0,0,03/21/2020,31.9522,35.2332
Hubei,China,2020-03-17T11:53:10,67799,3111,03/21/2020,30.9756,112.2707
,Italy,2020-03-17T18:33:02,31506,2503,03/21/2020,41.8719,12.5674
,Iran,2020-03-17T15:13:09,16169,988,03/21/2020,32.4279,53.6880
,Spain,2020-03-17T20:53:02,11748,533,03/21/2020,40.4637,-3.7492
,Germany,2020-03-17T18:53:02,9257,24,03/21/2020,51.1657,10.4515
,"Korea, South",2020-03-17T10:33:03,8320,03/21/2020,1407,35.9078,127.7669
France,France,2020-03-17T19:13:08,7652,148,03/21/2020,46.2276,2.2137
,Switzerland,2020-03-17T16:33:04,2700,27,03/21/2020,46.8182,8.2275
United Kingdom,United Kingdom,2020-03-17T15:13:09,1950,55,03/21/2020,55.3781,-3.4360
New York,US,2020-03-17T22:53:03,1706,13,03/21/2020,42.1657,-74.9481
Netherlands,Netherlands,2020-03-17T15:13:11,1705,43,03/21/2020,52.1326,5.2913
,Norway,2020-03-17T19:53:02,1463,3,03/21/2020,60.4720,8.4689
Guangdong,China,2020-03-17T01:53:03,1364,8,03/21/2020,23.3417,113.4244
,Austria,2020-03-17T15:33:06,1332,3,03/21/2020,47.5162,14.5501
Henan,China,2020-03-14T09:53:08,1273,22,03/21/2020,33.8820,113.6140
,Belgium,2020-03-17T15:33:06,1243,10,03/21/2020,50.5039,4.4699
Zhejiang,China,2020-03-17T02:13:21,1232,1,03/21/2020,29.1832,120.0934
,Sweden,2020-03-17T15:33:06,1190,7,03/21/2020,60.1282,18.6435
Washington,US,2020-03-17T23:33:03,1076,55,03/21/2020,47.4009,-121.4905
Hunan,China,2020-03-14T08:33:03,1018,4,03/21/2020,27.6104,111.7088
Anhui,China,2020-03-11T02:18:14,990,6,03/21/2020,31.8257,117.2264
Denmark,Denmark,2020-03-17T16:33:04,977,4,03/21/2020,56.2639,9.5018
Jiangxi,China,2020-03-12T02:13:04,935,1,03/21/2020,27.6140,115.7221
,Japan,2020-03-17T16:53:04,878,29,03/21/2020,36.2048,138.2529
Shandong,China,2020-03-17T00:33:02,761,7,03/21/2020,36.3427,118.1498
California,US,2020-03-17T22:53:03,698,12,03/21/2020,36.1162,-119.6816
Diamond Princess,Cruise Ship,2020-03-13T14:13:25,696,7,03/21/2020,35.4498,139.6649
,Malaysia,2020-03-17T15:33:06,673,2,03/21/2020,4.2105,101.9758
Jiangsu,China,2020-03-15T01:53:02,631,0,03/21/2020,32.9711,119.4550
Chongqing,China,2020-03-15T03:53:04,576,6,03/21/2020,30.0572,107.8740
Sichuan,China,2020-03-17T08:33:02,540,3,03/21/2020,30.6171,102.7103
Heilongjiang,China,2020-03-17T01:33:02,482,13,03/21/2020,47.8620,127.7615
Beijing,China,2020-03-17T10:53:03,456,8,03/21/2020,40.1824,116.4142
,Portugal,2020-03-17T15:33:06,448,1,03/21/2020,39.3999,-8.2245
,Qatar,2020-03-16T15:13:09,439,0,03/21/2020,25.3548,51.1839
,Czechia,2020-03-17T15:33:06,396,0,03/21/2020,49.8175,15.4730
,Greece,2020-03-17T16:33:04,387,5,03/21/2020,39.0742,21.8243
Shanghai,China,2020-03-17T02:13:20,358,3,03/21/2020,31.2020,121.4491
,Israel,2020-03-17T20:53:02,337,0,03/21/2020,31.0461,34.8516
,Brazil,2020-03-17T15:33:06,321,1,03/21/2020,-14.2350,-51.9253
,Finland,2020-03-17T12:33:06,321,0,03/21/2020,61.9241,25.7482
Hebei,China,2020-03-13T11:09:03,318,6,03/21/2020,38.0428,114.5149
Fujian,China,2020-03-11T02:18:14,296,1,03/21/2020,26.0789,117.9874
,Slovenia,2020-03-17T16:53:04,275,1,03/21/2020,46.1512,14.9955
New Jersey,US,2020-03-17T20:13:22,267,3,03/21/2020,40.2989,-74.5210
,Singapore,2020-03-17T15:33:06,266,0,03/21/2020,1.3521,103.8198
Guangxi,China,2020-03-17T00:33:02,253,2,03/21/2020,23.8298,108.7881
Shaanxi,China,2020-03-17T10:53:03,246,3,03/21/2020,35.1917,108.8701
,Poland,2020-03-17T20:53:02,238,5,03/21/2020,51.9194,19.1451
,Pakistan,2020-03-17T15:33:06,236,0,03/21/2020,30.3753,69.3451
,Bahrain,2020-03-17T03:13:15,228,1,03/21/2020,26.0667,50.5577
,Estonia,2020-03-17T10:33:03,225,0,03/21/2020,58.5953,25.0136
,Ireland,2020-03-17T02:53:03,223,2,03/21/2020,53.1424,-7.6921
,Iceland,2020-03-17T15:33:06,220,1,03/21/2020,64.9631,-19.0208
Massachusetts,US,2020-03-17T22:53:02,218,0,03/21/2020,42.2302,-71.5301
Florida,US,2020-03-17T23:33:02,216,6,03/21/2020,27.7663,-81.6868
New South Wales,Australia,2020-03-17T12:33:07,210,4,03/21/2020,-33.8688,151.2093
,Chile,2020-03-17T15:33:06,201,0,03/21/2020,-35.6751,-71.5430
,Egypt,2020-03-17T18:13:10,196,4,03/21/2020,26.8206,30.8025
Louisiana,US,2020-03-17T22:53:03,196,4,03/21/2020,31.1695,-91.8678
,Philippines,2020-03-17T10:33:03,187,12,03/21/2020,12.8797,121.7740
Ontario,Canada,2020-03-17T16:53:04,185,1,03/21/2020,51.2538,-85.3232
,Romania,2020-03-17T10:33:03,184,0,03/21/2020,45.9432,24.9668
,Thailand,2020-03-17T10:33:03,177,1,03/21/2020,15.8700,100.9925
Yunnan,China,2020-03-16T23:53:02,176,2,03/21/2020,24.9740,101.4870
,Indonesia,2020-03-17T10:33:03,172,5,03/21/2020,-0.7893,113.9213
,Saudi Arabia,2020-03-17T17:53:03,171,0,03/21/2020,23.8859,45.0792
Hainan,China,2020-03-16T14:38:45,168,6,03/21/2020,19.1959,109.7453
Hong Kong,China,2020-03-17T10:13:11,162,4,03/21/2020,22.3000,114.2000
Illinois,US,2020-03-17T22:53:03,161,1,03/21/2020,40.3495,-88.9861
Colorado,US,2020-03-17T22:53:03,160,2,03/21/2020,39.0598,-105.3111
,Iraq,2020-03-17T15:33:06,154,11,03/21/2020,33.2232,43.6793
Guizhou,China,2020-03-17T07:33:03,147,2,03/21/2020,26.8154,106.8748
Georgia,US,2020-03-17T20:13:22,146,1,03/21/2020,33.0406,-83.6431
,India,2020-03-17T15:33:06,142,3,03/21/2020,20.5937,78.9629
,Luxembourg,2020-03-17T15:33:06,140,1,03/21/2020,49.8153,6.1296
Tianjin,China,2020-03-15T18:20:18,136,3,03/21/2020,39.3054,117.3230
Gansu,China,2020-03-15T18:20:18,133,2,03/21/2020,36.0611,103.8343
Shanxi,China,2020-03-13T11:09:03,133,0,03/21/2020,37.5777,112.2922
,Kuwait,2020-03-17T10:53:03,130,0,03/21/2020,29.3117,47.4818
Liaoning,China,2020-03-17T12:13:13,125,1,03/21/2020,41.2956,122.6085
,Lebanon,2020-03-17T10:53:03,120,3,03/21/2020,33.8547,35.8623
,Peru,2020-03-17T15:53:12,117,0,03/21/2020,-9.1900,-75.0152
,Russia,2020-03-17T15:53:12,114,0,03/21/2020,61.5240,105.3188
Pennsylvania,US,2020-03-17T23:13:10,112,0,03/21/2020,40.5908,-77.2098
Texas,US,2020-03-17T20:13:22,110,1,03/21/2020,31.0545,-97.5635
,San Marino,2020-03-16T01:33:03,109,7,03/21/2020,43.9424,12.4578
British Columbia,Canada,2020-03-16T19:13:13,103,4,03/21/2020,53.7267,-127.6476
,United Arab Emirates,2020-03-16T00:22:11,98,0,03/21/2020,23.4241,53.8478
Victoria,Australia,2020-03-17T12:53:09,94,0,03/21/2020,-37.8136,144.9631
Jilin,China,2020-03-16T00:22:10,93,1,03/21/2020,43.6661,126.1923
,Mexico,2020-03-17T10:53:03,82,0,03/21/2020,23.6345,-102.5528
,Armenia,2020-03-17T19:33:02,78,0,03/21/2020,40.0691,45.0382
Queensland,Australia,2020-03-17T12:33:07,78,0,03/21/2020,-28.0167,153.4000
,Taiwan*,2020-03-17T08:13:11,77,1,03/21/2020,23.7000,121.0000
Xinjiang,China,2020-03-11T02:18:14,76,3,03/21/2020,41.1129,85.2401
Inner Mongolia,China,2020-03-16T14:38:45,75,1,03/21/2020,44.0935,113.9448
Ningxia,China,2020-03-16T14:38:45,75,0,03/21/2020,37.2692,106.1655
Alberta,Canada,2020-03-17T03:13:18,74,0,03/21/2020,53.9333,-116.5765
Quebec,Canada,2020-03-17T19:33:03,74,0,03/21/2020,52.9399,-73.5491
Tennessee,US,2020-03-17T23:13:10,74,0,03/21/2020,35.7478,-86.6923
,Slovakia,2020-03-17T02:13:34,72,0,03/21/2020,48.6690,19.6990
Wisconsin,US,2020-03-17T20:13:22,72,0,03/21/2020,44.2685,-89.6165
,Panama,2020-03-17T10:53:03,69,1,03/21/2020,8.5380,-80.7821
,Argentina,2020-03-17T15:53:12,68,2,03/21/2020,-38.4161,-63.6167
Connecticut,US,2020-03-17T23:13:10,68,0,03/21/2020,41.5978,-72.7554
,Bulgaria,2020-03-17T10:53:03,67,2,03/21/2020,42.7339,25.4858
Ohio,US,2020-03-17T20:53:02,67,0,03/21/2020,40.3888,-82.7649
Virginia,US,2020-03-17T20:13:22,67,2,03/21/2020,37.7693,-78.1700
Oregon,US,2020-03-17T23:13:10,66,1,03/21/2020,44.5720,-122.0709
,Vietnam,2020-03-17T15:53:12,66,0,03/21/2020,14.0583,108.2772
,Colombia,2020-03-17T15:53:12,65,0,03/21/2020,4.5709,-74.2973
,Croatia,2020-03-17T10:53:03,65,0,03/21/2020,45.1000,15.2000
,Serbia,2020-03-17T11:13:18,65,0,03/21/2020,44.0165,21.0059
Michigan,US,2020-03-17T20:53:02,65,0,03/21/2020,43.3266,-84.5361
North Carolina,US,2020-03-17T23:13:10,64,0,03/21/2020,35.6301,-79.8064
,South Africa,2020-03-16T14:38:45,62,0,03/21/2020,-30.5595,22.9375
,Algeria,2020-03-17T03:13:15,60,4,03/21/2020,28.0339,1.6596
Maryland,US,2020-03-17T16:13:14,60,0,03/21/2020,39.0639,-76.8021
Minnesota,US,2020-03-17T17:53:03,60,0,03/21/2020,45.6945,-93.9002
,Ecuador,2020-03-17T03:13:15,58,2,03/21/2020,-1.8312,-78.1834
,Brunei,2020-03-17T15:53:12,56,0,03/21/2020,4.5353,114.7277
Nevada,US,2020-03-17T23:33:02,56,1,03/21/2020,38.3135,-117.0554
,Albania,2020-03-17T15:53:12,55,1,03/21/2020,41.1533,20.1683
Utah,US,2020-03-17T20:53:02,51,0,03/21/2020,40.1500,-111.8624
,Hungary,2020-03-17T11:13:29,50,1,03/21/2020,47.1625,19.5033
,Latvia,2020-03-17T11:13:29,49,0,03/21/2020,56.8796,24.6032
Faroe Islands,Denmark,2020-03-17T10:13:13,47,0,03/21/2020,61.8926,-6.9118
,Turkey,2020-03-17T22:13:16,47,1,03/21/2020,38.9637,35.2433
Diamond Princess,US,2020-03-16T16:53:06,47,0,03/21/2020,35.4437,139.6380
South Carolina,US,2020-03-17T23:13:10,47,1,03/21/2020,33.8569,-80.9450
,Cyprus,2020-03-17T03:13:15,46,0,03/21/2020,35.1264,33.4299
